עזריקם עזריקם ישראל,17,אשקלון,0817,2.0,מועדון קהילתי, , ,,,,31.751695,34.694818
עין צורים עין צורים ישראל,17,אשקלון,0622,1.0,מועדון שי, , ,,,,31.702312,34.713655
עין צורים עין צורים ישראל,17,אשקלון,0622,2.0,מועדון שי,כ,כ,,,,31.702312,34.713655
ערוגות ערוגות ישראל,17,אשקלון,0593,1.0,בית העם, , ,,,,31.742342,34.765508
ניר בנים ניר בנים קדמה ישראל,17,אשקלון,0392,1.0,מועדון, , ,,,,31.671177,34.755012
קוממיות קוממיות ישראל,17,אשקלון,0766,1.0,מזכירות, , ,,,,31.659805,34.733199
שד העצמאות קרית גת ישראל,17,אשקלון,2630,1.0,"מתנ""ס ע""ש אדית",כ,כ,,,,31.60711,34.764118
רחבת גד 13  קרית גת ישראל,17,אשקלון,2630,2.0,"מתנס שבטי ישראל ע""ש יגר", , ,,,,31.6163525,34.7681758
שד לכיש קרית גת ישראל,17,אשקלון,2630,3.0,"אולפנת צביה)היה בי""ס בן גוריון", , ,,,,31.611148,34.768459
רחבת גד 13  קרית גת ישראל,17,אשקלון,2630,4.0,"מתנס שבטי ישראל ע""ש יגר", , ,,,,31.6163525,34.7681758
רחבת ירמיהו 3  קרית גת ישראל,17,אשקלון,2630,5.0,"בי""ס חב""ד",כ,כ,,,,31.6117059,34.7626344
שד העצמאות 66  קרית גת ישראל,17,אשקלון,2630,6.0,"בי""ס משואה", , ,,,,31.6089401,34.7679465
שד העצמאות 66  קרית גת ישראל,17,אשקלון,2630,8.0,"בי""ס משואה", , ,,,,31.6089401,34.7679465
הדקל 10  קרית גת ישראל,17,אשקלון,2630,9.0,"בי""ס שפרינצק", , ,,,,31.6031497,34.7676378
שד העצמאות 66  קרית גת ישראל,17,אשקלון,2630,10.0,"בי""ס משואה",כ,כ,,,,31.6089401,34.7679465
הדקל 10  קרית גת ישראל,17,אשקלון,2630,11.0,"בי""ס שפרינצק", , ,,,,31.6031497,34.7676378
הדקל 10  קרית גת ישראל,17,אשקלון,2630,12.0,"בי""ס שפרינצק",כ,כ,,,,31.6031497,34.7676378
הדקל 10  קרית גת ישראל,17,אשקלון,2630,13.0,"בי""ס שפרינצק",כ, ,,,,31.6031497,34.7676378
הכרמל קרית גת ישראל,17,אשקלון,2630,14.0,"בי""ס בן צבי", , ,,,,31.6133983,34.7747047
הזית קרית גת ישראל,17,אשקלון,2630,15.0,"בי""ס מעש", , ,,,,31.6039151,34.7701927
שמואל הנביא 13  קרית גת ישראל,17,אשקלון,2630,16.0,"בי""ס נביאים", , ,,,,31.6130402,34.7648666
הכרמל קרית גת ישראל,17,אשקלון,2630,17.0,"בי""ס בן צבי", , ,,,,31.6133983,34.7747047
שמואל הנביא 13  קרית גת ישראל
שד לכיש קרית גת ישראל,17,אשקלון,2630,19.0,"אולפנת צביה)היה בי""ס בן גוריון", , ,,,,31.611148,34.768459
רחבת גד 13  קרית גת ישראל,17,אשקלון,2630,20.0,"מתנס שבטי ישראל ע""ש יגר", , ,,,,31.6163525,34.7681758
החלוץ קרית גת ישראל,17,אשקלון,2630,21.0,"בי""ס ממ""ד אור שלמה", , ,,,,31.611511,34.757902
החלוץ קרית גת ישראל,17,אשקלון,2630,22.0,"בי""ס ממ""ד אור שלמה", , ,,,,31.611511,34.757902
שד לכיש קרית גת ישראל,17,אשקלון,2630,23.0,"אולפנת צביה)היה בי""ס בן גוריון", , ,,,,31.611148,34.768459
מירון 2  קרית גת ישראל,17,אשקלון,2630,24.0,"בי""ס רשב""י", , ,,,,31.3409589,35.1009944
מירון 2  קרית גת ישראל,17,אשקלון,2630,26.0,"בי""ס רשב""י", , ,,,,31.3409589,35.1009944
שמואל הנביא 13  קרית גת ישראל,17,אשקלון,2630,28.0,"בי""ס נביאים", , ,,,,31.6130402,34.7648666
יפתח הגלעדי 11  קרית גת ישראל,17,אשקלון,2630,29.0,"בי""ס רמב""ם", , ,,,,31.6142015,34.7612757
אהוד בן גרא 9  קרית גת ישראל,17,אשקלון,2630,30.0,"בי""ס תיכון רוגוזין", , ,,,,31.615765,34.7644744
אהוד בן גרא 3  קרית גת ישראל,17,אשקלון,2630,31.0,"בי""ס תיכון גרוס", , ,,,,31.6147758,34.7644863
אהוד בן גרא 9  קרית גת ישראל,17,אשקלון,2630,32.0,"בי""ס תיכון רוגוזין", , ,,,,31.615765,34.7644744
אהוד בן גרא 3  קרית גת ישראל,17,אשקלון,2630,33.0,"בי""ס תיכון גרוס", , ,,,,31.6147758,34.7644863
אהוד בן גרא 3  קרית גת ישראל,17,אשקלון,2630,34.0,"בי""ס תיכון גרוס", , ,,,,31.6147758,34.7644863
אהוד בן גרא 9  קרית גת ישראל,17,אשקלון,2630,35.0,"בי""ס תיכון רוגוזין", , ,,,,31.615765,34.7644744
יפתח הגלעדי 11  קרית גת ישראל,17,אשקלון,2630,36.0,"בי""ס רמב""ם", , ,,,,31.6142015,34.7612757
אהוד בן גרא 9  קרית גת ישראל,17,אשקלון,2630,37.0,"בי""ס תיכון רוגוזין", , ,,,,31.615765,34.7644744
יפתח הגלעדי 11  קרית גת ישראל,17,אשקלון,2630,38.0,"בי""ס רמב""ם", , ,,,,31.6142015,34.7612757
אהוד בן גרא 9  קרית גת ישראל
אהוד בן גרא 9  קרית גת ישראל,17,אשקלון,2630,40.0,"בי""ס תיכון רוגוזין", , ,,,,31.615765,34.7644744
החלוץ קרית גת ישראל,17,אשקלון,2630,41.0,"בי""ס ממ""ד אור שלמה", , ,,,,31.611511,34.757902
החלוץ קרית גת ישראל,17,אשקלון,2630,42.0,"בי""ס ממ""ד אור שלמה", , ,,,,31.611511,34.757902
אהוד בן גרא 9  קרית גת ישראל,17,אשקלון,2630,43.0,"בי""ס תיכון רוגוזין", , ,,,,31.615765,34.7644744
אהוד בן גרא 9  קרית גת ישראל,17,אשקלון,2630,44.0,"בי""ס תיכון רוגוזין", , ,,,,31.615765,34.7644744
מירון 2  קרית גת ישראל,17,אשקלון,2630,45.0,"בי""ס רשב""י", , ,,,,31.3409589,35.1009944
שד גת 120  קרית גת ישראל,17,אשקלון,2630,49.0,"בי""ס יסודי ע""ש בגין",כ,כ,,,,31.6084777,34.7542199
המעפיל 1  קרית גת ישראל,17,אשקלון,2630,50.0,"בי""ס תיכון ע""ש אריה מאיר", , ,,,,31.603053,34.761239
מבוא תשח 5  קרית גת ישראל,17,אשקלון,2630,51.0,"בי""ס יד יצחק", , ,,,,31.611148,34.768459
מבוא תשח 5  קרית גת ישראל,17,אשקלון,2630,52.0,"בי""ס יד יצחק", , ,,,,31.611148,34.768459
המעפיל 1  קרית גת ישראל,17,אשקלון,2630,53.0,"בי""ס תיכון ע""ש אריה מאיר", , ,,,,31.603053,34.761239
המעפיל 1  קרית גת ישראל,17,אשקלון,2630,54.0,"בי""ס תיכון ע""ש אריה מאיר", , ,,,,31.603053,34.761239
אדוריים קרית גת ישראל,17,אשקלון,2630,55.0,"בי""ס תיכון מקיף רבין", , ,,,,31.609538,34.751944
אדוריים קרית גת ישראל,17,אשקלון,2630,56.0,"בי""ס תיכון מקיף רבין",כ, ,,,,31.609538,34.751944
אדוריים קרית גת ישראל,17,אשקלון,2630,57.0,"בי""ס תיכון מקיף רבין",כ, ,,,,31.609538,34.751944
שד גת 120  קרית גת ישראל,17,אשקלון,2630,58.0,"בי""ס יסודי ע""ש בגין",כ, ,,,,31.6084777,34.7542199
שד גת 120  קרית גת ישראל,17,אשקלון,2630,59.0,"בי""ס יסודי ע""ש בגין", , ,,,,31.6084777,34.7542199
שד גת 120  קרית גת ישראל,17,אשקלון,2630,60.0,"בי""ס יסודי ע""ש בגין", , ,,,,31.6084777,34.7542199
הגבורה 37  קרית גת ישראל,17,אשקלון,2630,61.0,"בי""ס דוד אלעזר", , ,,,,31.6065653,34.7537355
המעפיל 1  קרית גת ישראל,17,אשקלון,2630,62.0,"בי""ס תיכון ע""ש אריה מאיר", , ,,,,31.603053,34.761239
אדוריים קרית גת ישראל,17,אשקלון,2630,63.0,"בי""ס תיכון מקיף רבין",כ, ,,,,31.609538,34.751944
הגבורה 37  קרית גת ישראל,17,אשקלון,2630,64.0,"בי""ס דוד אלעזר", , ,,,,31.6065653,34.7537355
אדוריים קרית גת ישראל,17,אשקלון,2630,65.0,"בי""ס תיכון מקיף רבין",כ, ,,,,31.609538,34.751944
שד גת 120  קרית גת ישראל,17,אשקלון,2630,66.0,"בי""ס יסודי ע""ש בגין", , ,,,,31.6084777,34.7542199
הגבורה 37  קרית גת ישראל,17,אשקלון,2630,67.0,"בי""ס דוד אלעזר", , ,,,,31.6065653,34.7537355
אדוריים קרית גת ישראל,17,אשקלון,2630,68.0,"בי""ס תיכון מקיף רבין", , ,,,,31.609538,34.751944
הגבורה 37  קרית גת ישראל,17,אשקלון,2630,69.0,"בי""ס דוד אלעזר",כ,כ,,,,31.6065653,34.7537355
המעפיל 1  קרית גת ישראל,17,אשקלון,2630,70.0,"בי""ס תיכון ע""ש אריה מאיר", , ,,,,31.603053,34.761239
מבוא תשח 5  קרית גת ישראל,17,אשקלון,2630,71.0,"בי""ס יד יצחק", , ,,,,31.611148,34.768459
אדוריים קרית גת ישראל,17,אשקלון,2630,72.0,"בי""ס תיכון מקיף רבין", , ,,,,31.609538,34.751944
אדוריים קרית גת ישראל,17,אשקלון,2630,73.0,"בי""ס תיכון מקיף רבין",כ,כ,,,,31.609538,34.751944
אדוריים קרית גת ישראל
הדקל 10  קרית גת ישראל,17,אשקלון,2630,950.0,"בי""ס שפרינצק", , ,,,,31.6031497,34.7676378
שד העצמאות קרית גת ישראל,17,אשקלון,2630,990.0,"מתנ""ס ע""ש אדית", , ,,,,31.60711,34.764118
גובר רבקה ומרדכי קרית מלאכי ישראל,17,אשקלון,1034,1.0,"בי""ס אלי כהן",כ,כ,,,,31.7321919,34.7422019
בר יהודה קרית מלאכי ישראל,17,אשקלון,1034,2.0,"בי""ס תיכון דתי אמי""ת", , ,,,,31.7347147,34.7458074
ז'בוטינסקי קרית מלאכי ישראל,17,אשקלון,1034,3.0,"בי""ס ממלכתי נצח ישראל",כ,כ,,,,31.7297567,34.7464205
הנגב קרית מלאכי ישראל,17,אשקלון,1034,4.0,"בי""ס ממלכתי האחים", , ,,,,31.73048,34.74764
הנגב קרית מלאכי ישראל,17,אשקלון,1034,5.0,"בי""ס ממלכתי האחים", , ,,,,31.73048,34.74764
ספרא 34  קרית מלאכי ישראל,17,אשקלון,1034,6.0,"בי""ס מקיף כללי עמל",כ,כ,,,,31.730174,34.744954
סאן דייגו קרית מלאכי ישראל,17,אשקלון,1034,7.0,"מתנ""ס קיבוץ גלויות", , ,,,,31.729567,34.74879
שד ירושלים קרית מלאכי ישראל,17,אשקלון,1034,8.0,"בי""ס ממ""ד חב""ד בנות(בית חנה)", , ,,,,31.728127,34.740455
ספרא 34  קרית מלאכי ישראל,17,אשקלון,1034,9.0,"בי""ס מקיף כללי עמל", , ,,,,31.730174,34.744954
ספרא 34  קרית מלאכי ישראל,17,אשקלון,1034,10.0,"בי""ס מקיף כללי עמל", , ,,,,31.730174,34.744954
גובר רבקה ומרדכי קרית מלאכי ישראל,17,אשקלון,1034,11.0,"בי""ס אלי כהן", , ,,,,31.7321919,34.7422019
הורדים 16  קרית מלאכי ישראל,17,אשקלון,1034,12.0,"בי""ס ממ""ד הראל",כ,כ,,,,31.72458899999999,34.7457309
הורדים 16  קרית מלאכי ישראל,17,אשקלון,1034,13.0,"בי""ס ממ""ד הראל", , ,,,,31.72458899999999,34.7457309
הנגב קרית מלאכי ישראל,17,אשקלון,1034,14.0,"בי""ס ממלכתי האחים", , ,,,,31.73048,34.74764
הנגב קרית מלאכי ישראל,17,אשקלון,1034,15.0,"בי""ס ממלכתי האחים", , ,,,,31.73048,34.74764
ז'בוטינסקי קרית מלאכי ישראל,17,אשקלון,1034,16.0,"בי""ס ממלכתי נצח ישראל", , ,,,,31.7297567,34.7464205
הורדים 16  קרית מלאכי ישראל,17,אשקלון,1034,17.0,"בי""ס ממ""ד הראל", , ,,,,31.72458899999999,34.7457309
בר יהודה קרית מלאכי ישראל
ז'בוטינסקי קרית מלאכי ישראל,17,אשקלון,1034,19.0,"בי""ס ממלכתי נצח ישראל", , ,,,,31.7297567,34.7464205
ז'בוטינסקי קרית מלאכי ישראל,17,אשקלון,1034,21.0,"בי""ס ממלכתי נצח ישראל", , ,,,,31.7297567,34.7464205
גובר רבקה ומרדכי קרית מלאכי ישראל,17,אשקלון,1034,22.0,"בי""ס אלי כהן", , ,,,,31.7321919,34.7422019
בר יהודה קרית מלאכי ישראל,17,אשקלון,1034,23.0,"בי""ס תיכון דתי אמי""ת", , ,,,,31.7347147,34.7458074
בר יהודה קרית מלאכי ישראל,17,אשקלון,1034,24.0,"בי""ס תיכון דתי אמי""ת", , ,,,,31.7347147,34.7458074
שד ירושלים קרית מלאכי ישראל,17,אשקלון,1034,28.0,"בי""ס ממ""ד חב""ד בנות(בית חנה)", , ,,,,31.728127,34.740455
שד ירושלים קרית מלאכי ישראל,17,אשקלון,1034,29.0,"בי""ס ממ""ד חב""ד בנות(בית חנה)", , ,,,,31.728127,34.740455
שד ירושלים קרית מלאכי ישראל,17,אשקלון,1034,30.0,"בי""ס ממ""ד חב""ד בנות(בית חנה)", , ,,,,31.728127,34.740455
הורדים 16  קרית מלאכי ישראל,17,אשקלון,1034,950.0,"בי""ס ממ""ד הראל", , ,,,,31.72458899999999,34.7457309
שד ירושלים קרית מלאכי ישראל,17,אשקלון,1034,990.0,"בי""ס ממ""ד חב""ד בנות(בית חנה)", , ,,,,31.728127,34.740455
רבדים רבדים ישראל
רווחה רווחה ישראל,17,אשקלון,2051,1.0,מועדון,כ,כ,,,,31.646166,34.733116
רוחמה רוחמה ישראל,17,אשקלון,0362,1.0,מזכירות,כ,כ,,,,31.498037,34.70218
שדה דוד שדה דוד ישראל,17,אשקלון,0036,1.0,מועדון, , ,,,,31.579231,34.682391
שדה יואב שדה יואב ישראל,17,אשקלון,0293,1.0,מזכירות,כ,כ,,,,31.647119,34.680604
שדה משה שדה משה ישראל,17,אשקלון,0018,1.0,בית העם, , ,,,,31.600604,34.806366
שדה עוזיהו שדה עוזיהו ישראל,17,אשקלון,0739,1.0,בית הקשיש,כ,כ,,,,31.7626641,34.6744512
שדה עוזיהו שדה עוזיהו ישראל,17,אשקלון,0739,2.0,בית הקשיש, , ,,,,31.7626641,34.6744512
יוספטל 1  שדרות ישראל,17,אשקלון,1031,1.0,"ישיבה בית חב""ד", , ,,,,31.526993,34.593785
משעול הנשיא שדרות ישראל,17,אשקלון,1031,2.0,אולם צהלולים, , ,,,,31.515869,34.586007
השקד שדרות ישראל,17,אשקלון,1031,3.0,"בי""ס הרוא""ה החדש", , ,,,,31.5315741,34.5911522
הבנים שדרות ישראל,17,אשקלון,1031,4.0,"בי""ס למוזיקה", , ,,,,31.5201983,34.5983142
משעול פעמונית שדרות ישראל,17,אשקלון,1031,5.0,"בי""ס עץ החיים(תורני חדש)", , ,,,,31.5206899,34.5907423
לוטם שדרות ישראל,17,אשקלון,1031,6.0,"בי""ס מקיף דתי", , ,,,,31.5223422,34.58965
שאר ישוב שדרות ישראל,17,אשקלון,1031,7.0,"בי""ס מקיף כללי חדש", , ,,,,31.5278838,34.6024477
שאר ישוב שדרות ישראל,17,אשקלון,1031,8.0,"בי""ס מקיף כללי חדש", , ,,,,31.5278838,34.6024477
השקד שדרות ישראל,17,אשקלון,1031,9.0,"בי""ס הרוא""ה החדש", , ,,,,31.5315741,34.5911522
דיין משה 903  שדרות ישראל,17,אשקלון,1031,10.0,"בי""ס יסודי ממלכתי גיל - רבין", , ,,,,31.5281644,34.6041891
השקד שדרות ישראל,17,אשקלון,1031,11.0,"בי""ס הרוא""ה החדש", , ,,,,31.5315741,34.5911522
שאר ישוב שדרות ישראל,17,אשקלון,1031,12.0,"בי""ס מקיף כללי חדש", , ,,,,31.5278838,34.6024477
דיין משה 903  שדרות ישראל,17,אשקלון,1031,13.0,"בי""ס יסודי ממלכתי גיל - רבין",כ,כ,,,,31.5281644,34.6041891
דיין משה 903  שדרות ישראל,17,אשקלון,1031,14.0,"בי""ס יסודי ממלכתי גיל - רבין",כ, ,,,,31.5281644,34.6041891
משה רבנו 120  שדרות ישראל,17,אשקלון,1031,15.0,ביס יסודי התורה,כ,כ,,,,31.535188,34.583119
קרן קיימת לישראל 906  שדרות ישראל,17,אשקלון,1031,16.0,"בי""ס למדעים ע""ש יגאל אלון",כ,כ,,,,31.531073,34.58476
קרן קיימת לישראל 906  שדרות ישראל,17,אשקלון,1031,17.0,"בי""ס למדעים ע""ש יגאל אלון",כ, ,,,,31.531073,34.58476
דיין משה 903  שדרות ישראל,17,אשקלון,1031,18.0,"בי""ס יסודי ממלכתי גיל - רבין", , ,,,,31.5281644,34.6041891
השקד שדרות ישראל,17,אשקלון,1031,19.0,"בי""ס הרוא""ה החדש", , ,,,,31.5315741,34.5911522
הדגל שדרות ישראל,17,אשקלון,1031,20.0,מרכז פלא, , ,,,,31.5237268,34.5969258
דיין משה 903  שדרות ישראל,17,אשקלון,1031,21.0,"בי""ס יסודי ממלכתי גיל - רבין", , ,,,,31.5281644,34.6041891
קרן קיימת לישראל 906  שדרות ישראל,17,אשקלון,1031,22.0,"בי""ס למדעים ע""ש יגאל אלון",כ, ,,,,31.531073,34.58476
קרן קיימת לישראל 906  שדרות ישראל
משה רבנו 120  שדרות ישראל,17,אשקלון,1031,24.0,ביס יסודי התורה,כ, ,,,,31.535188,34.583119
שאר ישוב שדרות ישראל,17,אשקלון,1031,25.0,"בי""ס מקיף כללי חדש", , ,,,,31.5278838,34.6024477
משה רבנו 120  שדרות ישראל,17,אשקלון,1031,26.0,ביס יסודי התורה,כ, ,,,,31.535188,34.583119
משה רבנו 120  שדרות ישראל,17,אשקלון,1031,27.0,ביס יסודי התורה,כ, ,,,,31.535188,34.583119
משה רבנו 120  שדרות ישראל,17,אשקלון,1031,28.0,ביס יסודי התורה, , ,,,,31.535188,34.583119
משעול פעמונית שדרות ישראל,17,אשקלון,1031,30.0,"בי""ס עץ החיים(תורני חדש)", , ,,,,31.5206899,34.5907423
השקד שדרות ישראל,17,אשקלון,1031,950.0,"בי""ס הרוא""ה החדש", , ,,,,31.5315741,34.5911522
השקד שדרות ישראל,17,אשקלון,1031,990.0,"בי""ס הרוא""ה החדש", , ,,,,31.5315741,34.5911522
שחר שחר ישראל,17,אשקלון,0007,1.0,מועדון, , ,,,,31.6266667,34.7397222
שלווה שלווה ישראל,17,אשקלון,0873,1.0,מועדון, , ,,,,31.5637787,34.7671363
שפיר שפיר ישראל,17,אשקלון,0692,1.0,מזכירות, , ,,,,31.697557,34.728181
שקף שקף ישראל,17,אשקלון,1233,1.0,מועדון,כ,כ,,,,31.507514,34.943171
שתולים שתולים ישראל,17,אשקלון,0763,1.0,מועדון פיס - לנוער,כ,כ,,,,31.777769,34.678433
שתולים שתולים ישראל,17,אשקלון,0763,2.0,מועדון פיס - לנוער, , ,,,,31.777769,34.678433
תימורים תימורים ישראל,17,אשקלון,0163,1.0,מועדון, , ,,,,31.718212,34.753444
תלמי יחיאל תלמי יחיאל ישראל,17,אשקלון,0727,1.0,מועדון, , ,,,,31.7544745,34.7649352
תלמי יפה תלמי יפה ישראל,17,אשקלון,0744,1.0,מועדון לחבר,כ,כ,,,,31.6163073,34.6116663
תלמים 1  תלמים ישראל,17,אשקלון,0814,1.0,מועדון פיס, , ,,,,31.563416,34.67199799999999
ערערה-בנגב ערערה-בנגב אבו ג'ווייעד (שבט) ישראל,18,באר שבע,0967,1.0,"בי""ס איבן סינה - בערוער",כ,כ,,,,31.160927,35.019757
ערערה-בנגב ערערה-בנגב אבו ג'ווייעד (שבט) ישראל,18,באר שבע,0967,2.0,"בי""ס איבן סינה - בערוער",כ, ,,,,31.160927,35.019757
ערערה-בנגב ערערה-בנגב אבו ג'ווייעד (שבט) ישראל,18,באר שבע,0967,3.0,"בי""ס איבן סינה - בערוער", , ,,,,31.160927,35.019757
תל שבע שכ 3 אבו סריחאן (שבט) ישראל,18,באר שבע,0935,1.0,"בי""ס אבו-בכר", , ,,,,31.247569,34.861193
אבו עבדון (שבט) אבו עבדון (שבט) ישראל
לקיה לקיה אבו עמאר (שבט) ישראל,18,באר שבע,1042,1.0,"בי""ס תיכון לקיה", , ,,,,31.324884,34.866219
תל שבע שכ 3 אבו עמרה (שבט) ישראל,18,באר שבע,0932,1.0,"בי""ס אבו-בכר", , ,,,,31.247569,34.861193
אבו קורינאת (שבט) אבו קורינאת (שבט) ישראל,18,באר שבע,0968,1.0,בית ספר אבו קריינאת, , ,,,,31.103115,34.952003
אבו קורינאת (שבט) אבו קורינאת (שבט) ישראל,18,באר שבע,0968,2.0,בית ספר אבו קריינאת, , ,,,,31.103115,34.952003
אבו קורינאת (שבט) אבו קורינאת (שבט) ישראל,18,באר שבע,0968,3.0,בית ספר אבו קריינאת, , ,,,,31.103115,34.952003
אבו קורינאת (שבט) אבו קורינאת (שבט) ישראל,18,באר שבע,0968,4.0,בית ספר אבו קריינאת, , ,,,,31.103115,34.952003
אבו קרינאת (יישוב) אבו קרינאת (יישוב) ישראל,18,באר שבע,1342,1.0,מבנה רב - תכליתי החדש,כ,כ,,,,31.101264,34.986851
אבו רובייעה (שבט) אבו רובייעה (שבט) ישראל
אבו רובייעה (שבט) אבו רובייעה (שבט) ישראל
אבו רובייעה (שבט) אבו רובייעה (שבט) ישראל
אבו רובייעה (שבט) אבו רובייעה (שבט) ישראל
אבו רובייעה (שבט) אבו רובייעה (שבט) ישראל
אבו רוקייק (שבט) אבו רוקייק (שבט) ישראל
אבו רוקייק (שבט) אבו רוקייק (שבט) ישראל
אבו רוקייק (שבט) אבו רוקייק (שבט) ישראל
אבו רוקייק (שבט) אבו רוקייק (שבט) ישראל
אבו רוקייק (שבט) אבו רוקייק (שבט) ישראל
אבו רוקייק (שבט) אבו רוקייק (שבט) ישראל
אבו רוקייק (שבט) אבו רוקייק (שבט) ישראל
אעצם (שבט) אעצם (שבט) אבו תלול ישראל
אבשלום אבשלום ישראל,18,באר שבע,1311,1.0,מזכירות, , ,,,,31.194354,34.332455
אוהד אוהד ישראל,18,באר שבע,1046,1.0,מועדון, , ,,,,31.238384,34.430329
אום בטין אום בטין ישראל
אום בטין אום בטין ישראל
קבוץ גלויות 5  אופקים ישראל,18,באר שבע,0031,1.0,מינהל החינוך והתרבות,כ,כ,,,,31.3207436,34.6179722
צהל 4  אופקים ישראל,18,באר שבע,0031,2.0,"בי""ס ממ""ד אפיקי ארץ", , ,,,,31.3119131,34.6186245
הפלמח 1  אופקים ישראל,18,באר שבע,0031,3.0,"בי""ס ממ""ד מורשת-ישורון", , ,,,,31.3151099,34.6187956
גולומב אופקים ישראל,18,באר שבע,0031,4.0,בית הספר הגבעה,כ,כ,,,,31.3128141,34.6173752
